type,pts_value,pts_timescale,host_seconds,appended
audio,180765931158083,1000000000,180765.95940762502,true
video,180765978732916,1000000000,180765.9758607917,true
audio,180765951158083,1000000000,180765.98075091667,true
video,180765995399500,1000000000,180765.992895625,true
audio,180765971158083,1000000000,180766.00211195834,true
video,180766012066166,1000000000,180766.0099205417,true
audio,180765991158083,1000000000,180766.0233775,true
video,180766028732750,1000000000,180766.026679375,true
video,180766045399333,1000000000,180766.04462354167,true
audio,180766011158041,1000000000,180766.04468145836,true
video,180766062065916,1000000000,180766.06236025,true
audio,180766031158083,1000000000,180766.0660559167,true
video,180766087065875,1000000000,180766.08256595835,true
audio,180766051158083,1000000000,180766.08740508335,true
video,180766103732416,1000000000,180766.10055741668,true
audio,180766071158041,1000000000,180766.10869925,true
video,180766120398958,1000000000,180766.11773866668,true
audio,180766091158083,1000000000,180766.13004800002,true
video,180766137065583,1000000000,180766.13471787501,true
audio,180766111158083,1000000000,180766.151380625,true
video,180766153732208,1000000000,180766.15171016668,true
video,180766170398833,1000000000,180766.16882829167,true
audio,180766131158083,1000000000,180766.17272583334,true
video,180766187065375,1000000000,180766.1860989167,true
audio,180766151158083,1000000000,180766.1941026667,true
video,180766203732000,1000000000,180766.20326579167,true
audio,180766171158083,1000000000,180766.2153879167,true
video,180766220398583,1000000000,180766.22038520835,true
audio,180766191158083,1000000000,180766.2366962917,true
video,180766237065166,1000000000,180766.23723304167,true
video,180766253731833,1000000000,180766.25390316668,true
audio,180766211158083,1000000000,180766.25809483335,true
video,180766270398375,1000000000,180766.27068391666,true
audio,180766231158083,1000000000,180766.27941833335,true
audio,180766251158083,1000000000,180766.27946495835,true
video,180766287064958,1000000000,180766.28726858334,true
audio,180766271158083,1000000000,180766.30072054168,true
video,180766312064833,1000000000,180766.30706620833,true
audio,180766291158041,1000000000,180766.32203583335,true
video,180766328731458,1000000000,180766.32422720833,true
video,180766345398083,1000000000,180766.340888375,true
audio,180766311158083,1000000000,180766.34337525,true
video,180766362064625,1000000000,180766.35873579167,true
audio,180766331158083,1000000000,180766.36473158334,true
video,180766378731208,1000000000,180766.37648008333,true
audio,180766351158083,1000000000,180766.38606275,true
video,180766395397791,1000000000,180766.39416637502,true
audio,180766371158083,1000000000,180766.407364125,true
video,180766412064416,1000000000,180766.41148920835,true
video,180766428731000,1000000000,180766.4286804167,true
audio,180766391158083,1000000000,180766.42873491667,true
video,180766445397583,1000000000,180766.44549520835,true
audio,180766411158083,1000000000,180766.45005516667,true
video,180766462064208,1000000000,180766.462231,true
audio,180766431158083,1000000000,180766.47139070835,true
video,180766478730791,1000000000,180766.47915279167,true
audio,180766451158083,1000000000,180766.49271591668,true
video,180766495397416,1000000000,180766.49553108335,true
audio,180766471158083,1000000000,180766.51404708336,true
video,180766520397291,1000000000,180766.51566587502,true
video,180766528730583,1000000000,180766.53307016668,true
audio,180766491158083,1000000000,180766.5353449167,true
video,180766553730416,1000000000,180766.5497587917,true
audio,180766511158041,1000000000,180766.55667979168,true
video,180766570397041,1000000000,180766.56718854167,true
audio,180766531158083,1000000000,180766.57809929168,true
video,180766587063666,1000000000,180766.58402983335,true
audio,180766551158083,1000000000,180766.59939220836,true
audio,180766571158041,1000000000,180766.59943591667,true
video,180766603730250,1000000000,180766.60192812502,true
video,180766612063541,1000000000,180766.6198916667,true
audio,180766591158083,1000000000,180766.620651875,true
video,180766637063416,1000000000,180766.6368924167,true
audio,180766611158083,1000000000,180766.64207075,true
video,180766653730041,1000000000,180766.65402845835,true
audio,180766631158083,1000000000,180766.66338841667,true
video,180766678729916,1000000000,180766.6728475417,true
audio,180766651158083,1000000000,180766.68473587502,true
video,180766695396541,1000000000,180766.69123195834,true
audio,180766671158083,1000000000,180766.706095875,true
video,180766712063166,1000000000,180766.71033854168,true
audio,180766691158083,1000000000,180766.72740745835,true
video,180766728729750,1000000000,180766.72854120834,true
video,180766745396333,1000000000,180766.74578354167,true
audio,180766711158083,1000000000,180766.74867795836,true
video,180766762062916,1000000000,180766.76238495833,true
audio,180766731158083,1000000000,180766.77001279168,true
video,180766778729500,1000000000,180766.77912958333,true
audio,180766751158083,1000000000,180766.79142833335,true
video,180766803729416,1000000000,180766.79976941668,true
audio,180766771158083,1000000000,180766.81277158335,true
video,180766820396000,1000000000,180766.81697533335,true
audio,180766791158041,1000000000,180766.83408700002,true
video,180766837062625,1000000000,180766.83498808334,true
video,180766853729208,1000000000,180766.85242583335,true
audio,180766811158083,1000000000,180766.85540633334,true
