type,pts_value,pts_timescale,host_seconds,appended
video,180960136156958,1000000000,180960.13643079167,true
audio,180960120359250,1000000000,180960.151259,true
video,180960161156833,1000000000,180960.15612979166,true
audio,180960140359250,1000000000,180960.17274108334,true
video,180960177823416,1000000000,180960.17318304168,true
video,180960194490041,1000000000,180960.18978387502,true
audio,180960160359250,1000000000,180960.1939515,true
video,180960211156625,1000000000,180960.20725125002,true
audio,180960180359250,1000000000,180960.21527841667,true
video,180960227823208,1000000000,180960.224449,true
audio,180960200359250,1000000000,180960.23656154168,true
video,180960244489875,1000000000,180960.24128000002,true
video,180960261156458,1000000000,180960.25795308335,true
audio,180960220359250,1000000000,180960.25801729166,true
video,180960277823041,1000000000,180960.27468241667,true
audio,180960240359250,1000000000,180960.27925787502,true
video,180960294489625,1000000000,180960.29247679168,true
audio,180960260359250,1000000000,180960.300622625,true
video,180960311156250,1000000000,180960.30950908334,true
audio,180960280359208,1000000000,180960.32198345836,true
video,180960327822833,1000000000,180960.326605125,true
audio,180960300359250,1000000000,180960.34325545834,true
video,180960344489458,1000000000,180960.3435144167,true
video,180960361156041,1000000000,180960.36146445834,true
audio,180960320359250,1000000000,180960.36460604166,true
video,180960386155958,1000000000,180960.38139716667,true
audio,180960340359208,1000000000,180960.38603091668,true
video,180960402822541,1000000000,180960.398440875,true
audio,180960360359250,1000000000,180960.407266375,true
video,180960419489125,1000000000,180960.41524091669,true
audio,180960380359250,1000000000,180960.428595625,true
audio,180960400359250,1000000000,180960.42864195834,true
video,180960436155750,1000000000,180960.43289029167,true
video,180960452822333,1000000000,180960.44957866668,true
audio,180960420359250,1000000000,180960.44997204168,true
video,180960469488916,1000000000,180960.46689062502,true
audio,180960440359250,1000000000,180960.47121525,true
video,180960486155541,1000000000,180960.48396808334,true
audio,180960460359250,1000000000,180960.4925905417,true
video,180960502822083,1000000000,180960.5009345,true
audio,180960480359250,1000000000,180960.51396608335,true
video,180960519488708,1000000000,180960.518503,true
audio,180960500359208,1000000000,180960.53528395834,true
video,180960536155375,1000000000,180960.53622145834,true
video,180960552821875,1000000000,180960.552838125,true
audio,180960520359250,1000000000,180960.556688125,true
video,180960569488541,1000000000,180960.56971512502,true
audio,180960540359250,1000000000,180960.57789254168,true
video,180960594488416,1000000000,180960.59018983334,true
audio,180960560359208,1000000000,180960.5992896667,true
video,180960611155041,1000000000,180960.60724383334,true
audio,180960580359250,1000000000,180960.62058783334,true
video,180960627821625,1000000000,180960.62479558334,true
video,180960644488208,1000000000,180960.64179737502,true
audio,180960600359250,1000000000,180960.64191458334,true
video,180960661154791,1000000000,180960.65850283334,true
audio,180960620359250,1000000000,180960.66325062502,true
video,180960677821333,1000000000,180960.67545887502,true
audio,180960640359250,1000000000,180960.6846235417,true
video,180960694487958,1000000000,180960.6931779167,true
audio,180960660359250,1000000000,180960.7059204167,true
video,180960711154541,1000000000,180960.71059641667,true
audio,180960680359250,1000000000,180960.72726645836,true
video,180960727821125,1000000000,180960.7276025,true
video,180960744487750,1000000000,180960.74465100002,true
audio,180960700359250,1000000000,180960.74860404167,true
audio,180960720359250,1000000000,180960.74864654167,true
video,180960761154375,1000000000,180960.7614795417,true
audio,180960740359250,1000000000,180960.7699457917,true
video,180960777820958,1000000000,180960.77805933333,true
audio,180960760359250,1000000000,180960.79122733333,true
video,180960802820875,1000000000,180960.797777875,true
audio,180960780359208,1000000000,180960.81261308334,true
video,180960819487458,1000000000,180960.814817,true
video,180960836154041,1000000000,180960.832583375,true
audio,180960800359250,1000000000,180960.833977125,true
video,180960852820666,1000000000,180960.85023187503,true
audio,180960820359250,1000000000,180960.85531066667,true
video,180960869487250,1000000000,180960.86772379169,true
audio,180960840359208,1000000000,180960.876627875,true
video,180960886153875,1000000000,180960.88443900002,true
audio,180960860359250,1000000000,180960.8979195417,true
video,180960902820458,1000000000,180960.90153054168,true
video,180960919487041,1000000000,180960.91842645835,true
audio,180960880359250,1000000000,180960.91921345834,true
video,180960936153666,1000000000,180960.93607783335,true
audio,180960900359250,1000000000,180960.94057916666,true
video,180960952820250,1000000000,180960.95304008335,true
audio,180960920359250,1000000000,180960.96198420835,true
video,180960977820125,1000000000,180960.97332454167,true
audio,180960940359250,1000000000,180960.98327183333,true
video,180960994486750,1000000000,180960.99116950002,true
audio,180960960359250,1000000000,180961.00460270833,true
video,180961011153333,1000000000,180961.00877887502,true
video,180961027819916,1000000000,180961.02546933334,true
audio,180960980359250,1000000000,180961.02591475,true
video,180961044486583,1000000000,180961.04241958333,true
audio,180961000359208,1000000000,180961.0472465,true
video,180961061153208,1000000000,180961.05994020833,true
audio,180961020359250,1000000000,180961.06858325002,true
video,180961077819750,1000000000,180961.07673354167,true
audio,180961040359250,1000000000,180961.08988566668,true
video,180961094486333,1000000000,180961.09341358335,true
video,180961111152958,1000000000,180961.11127391667,true
audio,180961060359208,1000000000,180961.11131533334,true
audio,180961080359250,1000000000,180961.11132654166,true
video,180961127819541,1000000000,180961.12806733334,true
audio,180961100359250,1000000000,180961.1325835,true
video,180961152819416,1000000000,180961.14883495835,true
audio,180961120359250,1000000000,180961.15393483333,true
video,180961169486000,1000000000,180961.16652825,true
audio,180961140359250,1000000000,180961.175296,true
video,180961186152625,1000000000,180961.18368241668,true
audio,180961160359250,1000000000,180961.19667870834,true
video,180961202819208,1000000000,180961.20187579168,true
audio,180961180359250,1000000000,180961.21790745834,true
video,180961219485791,1000000000,180961.2184575417,true
video,180961236152375,1000000000,180961.23534333333,true
audio,180961200359250,1000000000,180961.239341375,true
video,180961252818958,1000000000,180961.25256345834,true
audio,180961220359250,1000000000,180961.26061233334,true
video,180961269485583,1000000000,180961.26932025002,true
audio,180961240359250,1000000000,180961.28199241668,true
video,180961286152166,1000000000,180961.28631883336,true
video,180961302818750,1000000000,180961.30305050002,true
audio,180961260359250,1000000000,180961.303236,true
video,180961327818666,1000000000,180961.322862625,true
audio,180961280359208,1000000000,180961.3246291667,true
video,180961344485291,1000000000,180961.33980083335,true
audio,180961300359250,1000000000,180961.34591583334,true
video,180961361151916,1000000000,180961.35633108334,true
audio,180961320359250,1000000000,180961.36724725002,true
video,180961377818458,1000000000,180961.375004625,true
audio,180961340359208,1000000000,180961.38860958334,true
video,180961394485083,1000000000,180961.3920482917,true
video,180961411151666,1000000000,180961.408949375,true
audio,180961360359250,1000000000,180961.40989408334,true
video,180961427818250,1000000000,180961.42594466667,true
audio,180961380359250,1000000000,180961.43130625002,true
audio,180961400359250,1000000000,180961.431358875,true
video,180961444484875,1000000000,180961.44265745833,true
audio,180961420359250,1000000000,180961.45256458333,true
video,180961461151458,1000000000,180961.46008975,true
audio,180961440359250,1000000000,180961.47392387502,true
video,180961477818041,1000000000,180961.477448875,true
video,180961494484666,1000000000,180961.49472895835,true
audio,180961460359250,1000000000,180961.49521170833,true
video,180961519484583,1000000000,180961.51380966668,true
audio,180961480359250,1000000000,180961.51652929166,true
video,180961536151166,1000000000,180961.53181916667,true
audio,180961500359208,1000000000,180961.537997125,true
video,180961544484416,1000000000,180961.5490747917,true
