type,pts_value,pts_timescale,host_seconds,appended
audio,180223514699041,1000000000,180223.5443117917,true
video,180223547831250,1000000000,180223.54735383333,true
audio,180223534699041,1000000000,180223.56559666668,true
video,180223589497708,1000000000,180223.58381316668,true
audio,180223554699041,1000000000,180223.58683708333,true
video,180223606164291,1000000000,180223.601670125,true
audio,180223574699000,1000000000,180223.60827829168,true
audio,180223594699041,1000000000,180223.62959666667,true
video,180223631164125,1000000000,180223.63580483335,true
audio,180223614699041,1000000000,180223.65096658334,true
video,180223647830791,1000000000,180223.65279204168,true
video,180223664497375,1000000000,180223.67068679168,true
audio,180223634699000,1000000000,180223.67220120833,true
video,180223689497208,1000000000,180223.68759433334,true
audio,180223654699041,1000000000,180223.69354879166,true
video,180223706163875,1000000000,180223.70449604167,true
audio,180223674699041,1000000000,180223.71488450002,true
video,180223722830500,1000000000,180223.721571875,true
audio,180223694699041,1000000000,180223.73635120835,true
video,180223739497083,1000000000,180223.73987179168,true
video,180223756163666,1000000000,180223.75658441667,true
audio,180223714699041,1000000000,180223.7575385,true
video,180223781163583,1000000000,180223.77797554169,true
audio,180223734699041,1000000000,180223.7789455,true
video,180223797830166,1000000000,180223.79568225,true
audio,180223754699041,1000000000,180223.80032095834,true
video,180223814496791,1000000000,180223.81256029167,true
audio,180223774699041,1000000000,180223.82156900002,true
video,180223831163333,1000000000,180223.82901370834,true
audio,180223794699041,1000000000,180223.84293883335,true
audio,180223814699041,1000000000,180223.84298475002,true
video,180223847829958,1000000000,180223.84673866667,true
video,180223864496541,1000000000,180223.86348675002,true
audio,180223834699041,1000000000,180223.8642424167,true
video,180223881163125,1000000000,180223.880069,true
audio,180223854699000,1000000000,180223.88561995834,true
video,180223897829791,1000000000,180223.89737966668,true
audio,180223874699041,1000000000,180223.90698691667,true
video,180223914496333,1000000000,180223.91468175,true
audio,180223894699041,1000000000,180223.928401,true
video,180223931162916,1000000000,180223.93144908335,true
audio,180223914699000,1000000000,180223.94957058335,true
video,180223956162833,1000000000,180223.95160070836,true
video,180223972829416,1000000000,180223.96966570834,true
audio,180223934699041,1000000000,180223.97095062502,true
video,180223989496000,1000000000,180223.98732195835,true
audio,180223954699041,1000000000,180223.99229329167,true
video,180224006162583,1000000000,180224.0041245,true
audio,180223974699041,1000000000,180224.01360220835,true
video,180224022829208,1000000000,180224.02184366668,true
audio,180223994699041,1000000000,180224.034901875,true
